"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"3730",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.1,88.5293938392046
"3731",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.15,100.574477382012
"3732",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.2,110.298447213555
"3733",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.25,118.701989085368
"3734",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.3,126.348383180787
"3735",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.35,133.501528550794
"3736",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.4,140.07381438651
"3737",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.45,146.685511786388
"3738",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.5,153.231234739527
"3739",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.55,159.812508154985
"3740",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.6,166.197514425925
"3741",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.65,172.735923012082
"3742",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.7,179.599115826122
"3743",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.75,186.966793972308
"3744",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.8,195.244087103142
"3745",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.85,205.364925484921
"3746",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.9,217.955441205843
"3747",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.95,236.652685116484
"3748",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.975,252.712504292561
"3749",2023-12-09,2,"wk inc flu hosp",2023-12-23,"45","quantile",0.99,272.129552699643
"3750",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.01,12.027879791739
"3751",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.025,33.928858251737
"3752",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.05,53.3626035437152
"3753",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.1,75.9623162128761
"3754",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.15,90.9689609821511
"3755",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.2,102.823581551791
"3756",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.25,112.803358943666
"3757",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.3,121.771721171687
"3758",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.35,130.046033072511
"3759",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.4,138.099549301692
"3760",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.45,145.999384858249
"3761",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.5,153.605947676436
"3762",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.55,161.178762341998
"3763",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.6,169.008791349289
"3764",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.65,177.249957742799
"3765",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.7,185.489257414796
"3766",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.75,194.651614678652
"3767",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.8,204.40995015754
"3768",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.85,215.745645015873
"3769",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.9,230.909052712998
"3770",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.95,253.209575251435
"3771",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.975,271.820266945125
"3772",2023-12-09,3,"wk inc flu hosp",2023-12-30,"45","quantile",0.99,293.518289351917
"3773",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.01,-14.982799953575
"3774",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.025,-11.5712623504806
"3775",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.05,-8.6847912857203
"3776",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.1,-5.08634107218307
"3777",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.15,-2.81363167167183
"3778",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.2,-0.953206310530051
"3779",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.25,0.619381018199945
"3780",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.3,2.03483992565074
"3781",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.35,3.37538705613121
"3782",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.4,4.58096085783403
"3783",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.45,5.78100841617645
"3784",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.5,6.94604506382299
"3785",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.55,8.1444761729814
"3786",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.6,9.34597628522317
"3787",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.65,10.6034424550235
"3788",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.7,11.9506425800744
"3789",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.75,13.4716879767503
"3790",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.8,15.0613013112276
"3791",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.85,16.9584901759481
"3792",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.9,19.2923731297156
"3793",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.95,22.8021993563912
"3794",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.975,25.9054105364091
"3795",2023-12-09,0,"wk inc flu hosp",2023-12-09,"46","quantile",0.99,29.5417925964141
"3796",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.01,-24.2429889037795
"3797",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.025,-19.4485093823974
"3798",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.05,-15.378288725255
"3799",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.1,-10.4042183195336
"3800",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.15,-6.98376522090938
"3801",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.2,-4.40064780239781
"3802",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.25,-2.17725008365414
"3803",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.3,-0.122339925072519
"3804",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.35,1.76915389978947
"3805",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.4,3.54029259814383
"3806",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.45,5.23639959544595
"3807",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.5,6.90778316121805
"3808",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.55,8.57473714865572
"3809",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.6,10.2617123124692
"3810",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.65,12.0902707790845
"3811",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.7,14.016859478225
"3812",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.75,16.0138252387889
"3813",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.8,18.2343927491848
"3814",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.85,20.9680987724152
"3815",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.9,24.179809551533
"3816",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.95,28.8191466490475
"3817",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.975,33.0594219978224
"3818",2023-12-09,1,"wk inc flu hosp",2023-12-16,"46","quantile",0.99,38.1097448899293
"3819",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.01,-31.7663215573919
"3820",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.025,-25.6026006378423
"3821",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.05,-20.4110604354514
"3822",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.1,-14.3250425712119
"3823",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.15,-10.324679204025
"3824",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.2,-7.18516061625834
"3825",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.25,-4.30832382967102
"3826",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.3,-1.83235405488133
"3827",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.35,0.453954878904053
"3828",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.4,2.65830604024029
"3829",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.45,4.76997980060158
"3830",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.5,6.85049481976104
"3831",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.55,8.94749324738795
"3832",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.6,11.1413753088022
"3833",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.65,13.4777770315879
"3834",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.7,15.8050799798285
"3835",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.75,18.2261577066032
"3836",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.8,20.9727573729565
"3837",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.85,24.3185794799337
"3838",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.9,28.3788099305896
"3839",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.95,34.3682589921295
"3840",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.975,39.6785149137622
"3841",2023-12-09,2,"wk inc flu hosp",2023-12-23,"46","quantile",0.99,45.6712008005848
"3842",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.01,-37.0174176229639
"3843",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.025,-30.1651091023553
"3844",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.05,-23.9616364918231
"3845",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.1,-17.1608789355165
"3846",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.15,-12.6984546787857
"3847",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.2,-9.04948230576053
"3848",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.25,-5.76084788942942
"3849",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.3,-2.86306071816644
"3850",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.35,-0.27568840260665
"3851",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.4,2.28671476618168
"3852",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.45,4.66631507679819
"3853",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.5,6.96817528882479
"3854",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.55,9.44772035018833
"3855",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.6,11.9605629157891
"3856",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.65,14.4775708165277
"3857",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.7,17.009389789934
"3858",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.75,19.8363349551991
"3859",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.8,23.0266265506281
"3860",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.85,26.8346925263214
"3861",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.9,31.5699783591166
"3862",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.95,38.5032375308785
"3863",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.975,44.3008004570237
"3864",2023-12-09,3,"wk inc flu hosp",2023-12-30,"46","quantile",0.99,51.1946766382409
"3865",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.01,2.4455427021464
"3866",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.025,19.2853764927765
"3867",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.05,33.6182695587608
"3868",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.1,49.6854504450934
"3869",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.15,60.6845740373815
"3870",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.2,69.0468779348412
"3871",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.25,76.4111887770716
"3872",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.3,83.2717405195839
"3873",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.35,89.7281201352949
"3874",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.4,95.7089668197495
"3875",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.45,101.688053885746
"3876",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.5,107.408701197357
"3877",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.55,112.986281249805
"3878",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.6,118.742233357758
"3879",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.65,124.696895091077
"3880",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.7,130.993952298637
"3881",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.75,137.776122387118
"3882",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.8,145.466580690675
"3883",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.85,154.2522004717
"3884",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.9,165.356630742255
"3885",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.95,181.669838287899
"3886",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.975,195.569105518165
"3887",2023-12-09,0,"wk inc flu hosp",2023-12-09,"47","quantile",0.99,210.902354436553
"3888",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.01,-91.5424806673518
"3889",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.025,-60.1082149510397
"3890",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.05,-34.1751601656297
"3891",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.1,-3.39879219708779
"3892",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.15,17.6737325521451
"3893",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.2,34.4023117570075
"3894",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.25,48.1586721835109
"3895",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.3,61.0718557860022
"3896",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.35,72.6405594678373
"3897",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.4,83.5976137451129
"3898",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.45,94.3471568146098
"3899",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.5,104.927261056021
"3900",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.55,115.27613577513
"3901",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.6,126.025130643365
"3902",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.65,137.086510128203
"3903",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.7,148.538442011602
"3904",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.75,161.305607549756
"3905",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.8,175.000607466833
"3906",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.85,192.617109243295
"3907",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.9,212.664777571976
"3908",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.95,242.717284827961
"3909",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.975,267.831194389516
"3910",2023-12-09,1,"wk inc flu hosp",2023-12-16,"47","quantile",0.99,300.353796004692
"3911",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.01,-132.918118830655
"3912",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.025,-95.7624687063374
"3913",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.05,-63.1133306023404
"3914",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.1,-24.9785226666136
"3915",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.15,0.670049736109162
"3916",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.2,20.7648944078227
"3917",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.25,38.6194719343995
"3918",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.3,54.2700959590775
"3919",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.35,68.7141232264619
"3920",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.4,82.3656831875276
"3921",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.45,95.2305647504836
"3922",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.5,109.030623334374
"3923",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.55,122.215671037947
"3924",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.6,135.408098533303
"3925",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.65,148.688224597757
"3926",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.7,162.940852446638
"3927",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.75,177.965481330809
"3928",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.8,195.262428447601
"3929",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.85,215.403663778244
"3930",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.9,240.974077021918
"3931",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.95,279.705794181929
"3932",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.975,312.42330555851
"3933",2023-12-09,2,"wk inc flu hosp",2023-12-23,"47","quantile",0.99,350.776461393462
"3934",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.01,-164.380410070205
"3935",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.025,-119.796738765258
"3936",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.05,-81.3076869431105
"3937",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.1,-38.2795803862991
"3938",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.15,-8.79410055471578
"3939",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.2,14.4632303386481
"3940",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.25,33.9091155413575
"3941",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.3,51.6203359575928
"3942",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.35,68.0256952182308
"3943",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.4,83.9166664869865
"3944",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.45,99.1461970614435
"3945",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.5,114.311152019964
"3946",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.55,129.170332004003
"3947",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.6,144.413531807082
"3948",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.65,160.56143957746
"3949",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.7,176.901936783749
"3950",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.75,194.320336986358
"3951",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.8,214.253508154357
"3952",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.85,237.583044336806
"3953",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.9,267.176818429887
"3954",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.95,308.3890163164
"3955",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.975,348.050635073597
"3956",2023-12-09,3,"wk inc flu hosp",2023-12-30,"47","quantile",0.99,390.847309356081
"3957",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.01,466.399964198331
"3958",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.025,512.69924991578
"3959",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.05,551.732270552279
"3960",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.1,597.558806767227
"3961",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.15,628.971444669904
"3962",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.2,654.018768796101
"3963",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.25,675.966118708727
"3964",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.3,694.818776761342
"3965",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.35,712.372512409823
"3966",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.4,728.435894480204
"3967",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.45,744.816517575193
"3968",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.5,761.079095632342
"3969",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.55,776.376090484338
"3970",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.6,792.772149807549
"3971",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.65,809.968225471536
"3972",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.7,827.716493512672
"3973",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.75,846.695402840534
"3974",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.8,867.579237238326
"3975",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.85,892.893604652841
"3976",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.9,923.809022594671
"3977",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.95,969.979395317765
"3978",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.975,1009.8357192186
"3979",2023-12-09,0,"wk inc flu hosp",2023-12-09,"48","quantile",0.99,1054.51822657766
"3980",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.01,187.910884469103
"3981",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.025,276.495803521383
"3982",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.05,354.570259015365
"3983",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.1,446.374222989941
"3984",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.15,507.11793069493
"3985",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.2,553.637260754865
"3986",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.25,595.044870446549
"3987",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.3,632.252246739449
"3988",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.35,665.826761372444
"3989",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.4,699.253509636424
"3990",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.45,730.997146765283
"3991",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.5,762.34114198414
"3992",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.55,794.678076177717
"3993",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.6,826.98471417955
"3994",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.65,859.077052758393
"3995",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.7,893.305206516233
"3996",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.75,929.406656930729
"3997",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.8,969.716191861148
"3998",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.85,1017.41252203053
"3999",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.9,1078.52328073649
"4000",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.95,1164.46271538736
"4001",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.975,1240.89082601331
"4002",2023-12-09,1,"wk inc flu hosp",2023-12-16,"48","quantile",0.99,1330.112040388
"4003",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.01,8.03696427463831
"4004",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.025,124.888526808166
"4005",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.05,228.423439528049
"4006",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.1,347.845289213189
"4007",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.15,427.503946125299
"4008",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.2,489.762029748152
"4009",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.25,544.243895219539
"4010",2023-12-09,2,"wk inc flu hosp",2023-12-23,"48","quantile",0.3,592.563955717362
