"model","season","last_week","rep","week_ahead","wis","crps","logs","logs2","lmae","mae","pit","cover50","cover95"
"base_full",2013,38,10,1,0.052979168227522,0.0588275997626585,-0.726326681016781,-0.888639934559104,0.0938164605625498,2.35301865816668,0.27514,TRUE,TRUE
"base_full",2013,38,10,2,0.0505711759873422,0.0557362902835358,-0.634172470754577,-0.678235089500666,0.0713616570994882,1.81213521788075,0.35884,TRUE,TRUE
"base_full",2013,38,10,3,0.0604754210198374,0.0669353612937409,-0.471318653283939,-0.479366862449351,0.0907945964729491,2.28735337472905,0.34618,TRUE,TRUE
"base_full",2014,14,10,0,0.037072417633153,0.0417769799474475,-0.473263420750294,-3.13134848578927,0.056426003597041,0.933104673401459,0.98476,FALSE,FALSE
"base_full",2014,14,10,1,0.0454882949938045,0.0517435832994288,-0.547114658713237,-2.54523105051497,0.0722216965774014,1.20390611679945,0.97336,FALSE,TRUE
"base_full",2014,14,10,2,0.147077778396545,0.155473430091551,5.7101216596125,1.70934978355723,0.181352997537541,3.19635634152948,0.99996,FALSE,FALSE
"base_full",2014,14,10,3,0.339018039724433,0.348799233560621,302.223085620032,33.5867419898698,0.378652176667186,7.39950034737065,1,FALSE,FALSE
"base_full",2014,20,10,0,0.272800155156806,0.28808085549912,7.92738080882024,4.71951197053652,0.335294883128103,12.0622120238873,1,FALSE,FALSE
"base_full",2014,20,10,1,0.775840796910563,0.797467985313769,408.911413601604,Inf,0.863322672022659,41.507294596927,1,FALSE,FALSE
"base_full",2014,20,10,2,0.498502108408381,0.524606511333499,14.808378982829,9.9157872111448,0.605398739467567,25.1943238413889,1,FALSE,FALSE
"base_full",2014,20,10,3,0.118673524258981,0.134715741478601,-0.0734738671045259,-0.214395592172488,0.213005224235203,7.17806292552337,0.89932,FALSE,TRUE
"base_full",2014,26,10,0,0.0516872728181266,0.0573168178974457,-0.717662024134021,-0.804689268554676,0.086488034779391,3.17049349123489,0.30676,TRUE,TRUE
"base_full",2014,26,10,1,0.11713394008061,0.13150451301383,-0.0980495859667488,-0.0993979612780726,0.220206146334881,7.5554498162751,0.18136,FALSE,TRUE
"base_full",2014,26,10,2,0.190668380740372,0.215248411070253,0.365798432727931,0.36617743995053,0.347907450284057,11.2493685706596,0.1223,FALSE,TRUE
"base_full",2014,26,10,3,0.23401180028416,0.265068989949239,0.612627842456517,0.613067744700929,0.420993634839045,13.1180133694641,0.10766,FALSE,TRUE
"base_full",2014,32,10,0,0.0378358325205818,0.0415344226617376,-0.862081968707875,-1.0039913168537,0.0389499199270049,0.817871749310775,0.40616,TRUE,TRUE
"base_full",2014,32,10,1,0.058986052992657,0.0650075407262439,-0.470119085805767,-0.484504402797703,0.0821832773705431,1.68830238430498,0.35998,TRUE,TRUE
"base_full",2014,32,10,2,0.0732711204306095,0.0808526310357971,-0.292911440102451,-0.27809756973759,0.104484082888591,2.12719191158557,0.35712,TRUE,TRUE
"base_full",2014,32,10,3,0.0862430882239319,0.0953838209886368,-0.116956482807039,-0.115764315217771,0.126123918295354,2.53810948725065,0.35148,TRUE,TRUE
"base_full",2014,38,10,0,0.0332525503602047,0.0363898033850987,-0.957509911689776,-1.15056781898757,0.0231431650710632,0.375867362236608,0.44024,TRUE,TRUE
"base_full",2014,38,10,1,0.0456513530514697,0.0497374296310946,-0.624632874457419,-0.646487821205567,0.0170824192503329,0.278528194771582,0.46856,TRUE,TRUE
"base_full",2014,38,10,2,0.0568269248642111,0.0621036573920439,-0.398653465380348,-0.401067194792905,0.0265794881855976,0.431512377574983,0.46048,TRUE,TRUE
"base_full",2014,38,10,3,0.0664723831699935,0.072703266258993,-0.280246624695347,-0.277964877262622,0.0460729718196813,0.737349899219918,0.43812,TRUE,TRUE
"base_full",2015,14,10,0,0.0111885059747074,0.012745646142133,-2.25881397651882,-4.94499520822926,0.0188223789938786,0.117053395028379,0.9453,FALSE,TRUE
"base_full",2015,14,10,1,0.0202663652299095,0.0230437338666052,-1.34155799893923,-4.25838156554028,0.0320547806387792,0.200656231887211,0.9728,FALSE,TRUE
"base_full",2015,14,10,2,0.032309294397016,0.0361198262571896,-0.251242356388399,-3.734127633637,0.0474050106949766,0.299066067428901,0.99074,FALSE,FALSE
"base_full",2015,14,10,3,0.089725245423029,0.0940364225912528,11.3363036441794,-0.470444324868722,0.107298304492041,0.697628566279738,1,FALSE,FALSE
"base_full",2015,20,10,0,0.0175035508743295,0.0198658656131923,-1.90741151120913,-4.14547712781666,0.0299636148409228,0.205124711618089,0.93228,FALSE,TRUE
"base_full",2015,20,10,1,0.101742630677002,0.106943894306999,6.27062053287961,0.00076864847003332,0.122684301757259,0.880402629487689,0.99998,FALSE,FALSE
"base_full",2015,20,10,2,0.0949583053428859,0.10132304197213,3.20260479965043,-0.56186146985606,0.120890691420102,0.866630754380366,0.99972,FALSE,FALSE
"base_full",2015,20,10,3,0.0183516939127146,0.020633953517941,-1.90524391575614,-3.33556508073563,0.0345968321619532,0.237405359966748,0.80632,FALSE,TRUE
