"pred_ili[14,13]","pred_ili[15,13]","pred_ili[16,13]","pred_ili[17,13]","pred_ili[18,13]","pred_ili[19,13]"
0.0134783,0.0123824,0.0160547,0.013643,0.0188329,0.0184739
0.00970164,0.0112092,0.0134292,0.0101459,0.0128061,0.0136296
0.0088985,0.0130566,0.012005,0.011489,0.0133161,0.0123502
0.0117468,0.016145,0.017334,0.016016,0.0183388,0.0208281
0.010181,0.0108392,0.0133874,0.0113438,0.013316,0.0122492
0.0107921,0.0127165,0.0138273,0.0154751,0.0207177,0.0158556
0.0119312,0.0117145,0.0149393,0.0113216,0.00698711,0.00807436
0.00939768,0.0122385,0.0104749,0.0101935,0.0109253,0.00752935
0.0115826,0.0119751,0.0151125,0.00770461,0.00939556,0.00749969
0.0108759,0.0144871,0.0136714,0.0146588,0.0157184,0.0150461
0.0110085,0.0139822,0.015041,0.0148,0.0186967,0.0215898
0.00943056,0.0117131,0.0148937,0.012831,0.0129737,0.0138122
0.0104227,0.0106236,0.0108638,0.00817877,0.00828172,0.0078476
0.00940268,0.0123566,0.0149199,0.00797437,0.00970526,0.00861128
0.011468,0.0165916,0.0194051,0.012328,0.0157564,0.0182044
0.010971,0.0168176,0.0162462,0.0130093,0.0151195,0.0125544
0.00921996,0.0134884,0.0168216,0.0144794,0.0171696,0.0159194
0.0116474,0.0126525,0.0133893,0.00796024,0.00645028,0.0092187
0.0110566,0.0106579,0.0115166,0.0118402,0.00868131,0.00682075
0.010431,0.0126254,0.0100604,0.00936639,0.00813452,0.00557434
0.00867059,0.0132745,0.0114416,0.00778173,0.0065027,0.00893647
0.00941297,0.0120748,0.0133501,0.0110782,0.0092023,0.0094742
0.00730443,0.0114443,0.0142883,0.0111894,0.0120551,0.0171588
0.0100882,0.0129313,0.0137622,0.0133505,0.0103926,0.010651
0.00997613,0.0106149,0.0146307,0.0137526,0.0121979,0.0159886
0.0112122,0.0110516,0.0157907,0.0103227,0.00921341,0.012385
0.0116227,0.00929442,0.0119777,0.00796529,0.00816762,0.00969225
0.0100637,0.012518,0.0122623,0.00915017,0.00933544,0.0087396
0.0108481,0.0107538,0.0154696,0.0130639,0.0148709,0.0144646
0.00993012,0.0111822,0.0139953,0.00994293,0.0125765,0.0121206
0.00884938,0.0127294,0.0175116,0.011064,0.0140463,0.0146926
0.0108677,0.0127173,0.0151196,0.0131844,0.0118273,0.0136049
0.00901152,0.0120154,0.0128542,0.0120914,0.0092631,0.0144021
0.0100185,0.0114584,0.0130307,0.011051,0.0136502,0.0106676
0.00879578,0.0116947,0.0130151,0.0086475,0.00720039,0.00428342
0.00846348,0.0121024,0.013796,0.00900053,0.0100284,0.00886459
0.0104633,0.0103315,0.0116322,0.0112156,0.0134898,0.0124876
0.0103813,0.0123273,0.0151512,0.0102784,0.011493,0.0132213
0.00941608,0.0122569,0.0165911,0.0113371,0.0136297,0.0146811
0.0100317,0.0141879,0.016443,0.0153156,0.0119454,0.0124223
0.00970512,0.0139657,0.0123351,0.0098272,0.0100124,0.00906863
0.00887389,0.0167762,0.017546,0.0152174,0.0140908,0.0144866
0.00988433,0.0115581,0.0115896,0.0106999,0.0105599,0.0124448
0.0103218,0.0198498,0.0254667,0.0280848,0.0452632,0.102049
0.00842843,0.0144157,0.0130518,0.0104782,0.0113536,0.00828474
0.00947806,0.0128034,0.0133514,0.010573,0.0109599,0.00852628
0.0116758,0.0171805,0.0170205,0.0125952,0.0172541,0.020637
0.0105911,0.0126315,0.018211,0.0168737,0.0225108,0.0268701
0.00979085,0.0146233,0.0127984,0.00802485,0.00583718,0.00574863
0.008683,0.0101433,0.0109763,0.0106656,0.0127269,0.0110538
0.0097731,0.0106927,0.0118475,0.00886963,0.0076003,0.0070526
0.00908548,0.0128235,0.0151385,0.0153658,0.014641,0.0189459
0.0119435,0.0111004,0.0107953,0.00906095,0.0100959,0.0080896
0.0108459,0.012013,0.0156053,0.0118121,0.0109429,0.010688
0.00976368,0.0113846,0.0112236,0.00801417,0.00766808,0.00791777
0.0107206,0.0133181,0.0134674,0.0106741,0.0137323,0.012522
0.0101314,0.0163349,0.0150141,0.0140726,0.0125846,0.011441
0.0105527,0.014434,0.0172205,0.0129926,0.0151449,0.0140121
0.0108257,0.0128752,0.0110091,0.0149119,0.0218857,0.0364988
0.00940318,0.0124787,0.0146281,0.0161018,0.0155347,0.0214076
0.0100844,0.0141643,0.0142612,0.0116939,0.0145648,0.0131401
0.00813409,0.0113879,0.0123431,0.00945567,0.00936965,0.0100883
0.00947854,0.0120888,0.0159023,0.0158817,0.0259381,0.0457656
0.0109223,0.0160314,0.0108006,0.0110536,0.011376,0.0105988
0.00781174,0.0137735,0.011841,0.0128529,0.0130095,0.017228
0.00890325,0.013041,0.0146242,0.00815381,0.0104491,0.00966874
0.010453,0.0146595,0.0140434,0.00997113,0.0106913,0.0115447
0.00761809,0.0118026,0.00896679,0.00692852,0.0102151,0.0097084
0.00954879,0.0147861,0.0152321,0.013434,0.0173816,0.0238407
0.00887903,0.0111289,0.011672,0.0125386,0.0105981,0.0128069
0.0125604,0.0172635,0.0198937,0.0147142,0.0153829,0.0155693
0.00964177,0.0175285,0.0151027,0.0142,0.0194447,0.0144754
0.0119013,0.010453,0.0171819,0.0120463,0.0140243,0.0154233
0.00983143,0.0117601,0.0144669,0.0128724,0.013369,0.0155218
0.0102689,0.0157496,0.0196097,0.0080731,0.00246178,0.000795897
0.00876595,0.0106488,0.0181375,0.0134783,0.0156968,0.0137639
0.0109304,0.012391,0.018358,0.0180183,0.0167233,0.0206463
0.0125876,0.013937,0.0157078,0.0096935,0.00967928,0.0152924
0.0095446,0.0142327,0.019415,0.0120526,0.012126,0.00906521
0.0111919,0.0114577,0.0132538,0.0124094,0.0174708,0.0237178
0.00933132,0.0107463,0.00993376,0.0118592,0.0186898,0.0196037
0.0111113,0.013931,0.0140994,0.0084854,0.00694256,0.0107081
0.00973266,0.00915432,0.0108061,0.0120788,0.0123213,0.0127561
0.0077019,0.00624245,0.00903418,0.00477342,0.00928787,0.00362623
0.0118013,0.0118455,0.0109262,0.00755032,0.00767543,0.00659471
0.00838321,0.0102678,0.0154984,0.00865744,0.00997501,0.00963318
0.0107488,0.01251,0.0134554,0.0104436,0.0123195,0.0133491
0.0116292,0.0134367,0.0164083,0.0145641,0.0180861,0.0175587
0.0119184,0.0152998,0.0100733,0.00944257,0.0113197,0.0111064
0.0100046,0.00993832,0.0134766,0.0103846,0.00949737,0.0081324
0.0100443,0.0092853,0.0146912,0.0112818,0.0135285,0.0107018
0.00949896,0.0129147,0.0116367,0.00984025,0.00996117,0.00908196
0.0106718,0.0139476,0.0121871,0.0112897,0.0139469,0.0129295
0.00849493,0.0133737,0.0188544,0.0233761,0.0372973,0.0703189
0.0107981,0.0111877,0.012378,0.01066,0.0119432,0.0142548
0.0104735,0.0125947,0.0130792,0.0124378,0.0103627,0.0113006
0.0102911,0.0105049,0.014166,0.00997103,0.00877165,0.00882517
0.0105342,0.0131918,0.0107985,0.0110086,0.0114974,0.00956901
0.00940799,0.0121893,0.0131737,0.0138622,0.0129662,0.0139148
0.00960693,0.0145509,0.0143842,0.011961,0.0132679,0.0107696
0.0093772,0.0144888,0.0171496,0.0129539,0.0131695,0.0137894
0.00927606,0.0126551,0.0138557,0.013995,0.015135,0.014997
0.0113639,0.0115373,0.0145494,0.0140664,0.0123635,0.0129832
0.01161,0.0166505,0.0205657,0.0149171,0.0156397,0.0186127
0.00969952,0.0149167,0.0166068,0.0114529,0.0129831,0.0159734
0.0109099,0.0123737,0.015831,0.00977814,0.0112465,0.00963473
0.00982193,0.0131155,0.0157029,0.0125628,0.0124669,0.0117252
0.0114641,0.0106436,0.0190936,0.017964,0.0178578,0.0199698
0.0105477,0.0137476,0.0143506,0.0115635,0.015108,0.0158222
0.00833432,0.0114664,0.0125102,0.0065296,0.0066081,0.00952976
0.0102696,0.0104714,0.0139262,0.0111873,0.00988478,0.0110154
0.0109993,0.0153641,0.0155566,0.0128411,0.0136221,0.0143319
0.0110282,0.0103138,0.00990059,0.00701996,0.00785104,0.00996276
0.0110119,0.0128052,0.0133941,0.0099167,0.00896435,0.0126925
0.011408,0.0157855,0.0159022,0.0154321,0.0158822,0.0149925
0.0100656,0.0150908,0.014141,0.0132686,0.0176084,0.0143709
0.00945955,0.0134145,0.0126811,0.0110256,0.0111737,0.0205404
0.010105,0.0137848,0.0159782,0.0145236,0.015106,0.0149759
0.00866142,0.0114975,0.0126086,0.0109101,0.0110107,0.0131069
0.00913868,0.0121263,0.0111372,0.008016,0.00643085,0.00703357
0.0136281,0.015076,0.0195728,0.0149764,0.0173107,0.0180617
0.0107946,0.010381,0.0115026,0.00788677,0.00940605,0.00860939
0.00980822,0.011075,0.0150705,0.0122502,0.0112718,0.0107208
0.0114122,0.0140898,0.0118402,0.0122594,0.0142238,0.0125678
0.00822437,0.0119259,0.0129629,0.0112472,0.01119,0.0132795
0.0104066,0.0104362,0.0150824,0.0143343,0.00851736,0.00732828
0.0109952,0.0116704,0.012881,0.00893655,0.0102174,0.00936655
0.0112994,0.0135237,0.0137382,0.00984711,0.008297,0.0112824
0.0114602,0.0133556,0.0136293,0.0128794,0.0133006,0.0115708
0.0102149,0.012093,0.0117898,0.011106,0.012305,0.0143877
0.009981,0.0154687,0.0135837,0.0128884,0.0134677,0.0139111
0.0112806,0.0118483,0.0139303,0.0135468,0.0115588,0.0153522
0.00937687,0.0127274,0.0122366,0.0111506,0.0126713,0.0136016
0.00861996,0.0137411,0.00888679,0.0162632,0.0148554,0.0118111
0.0120297,0.0143636,0.0142259,0.0124821,0.0113466,0.0110109
0.0129116,0.0126507,0.0121877,0.0148662,0.0162563,0.0178782
0.00826178,0.0105336,0.0128008,0.0127542,0.0103895,0.0130893
0.0101463,0.0123902,0.0118568,0.00704855,0.0118423,0.0104167
0.0100539,0.0115871,0.0162019,0.0125008,0.0131052,0.0161785
0.00982531,0.0126485,0.0140693,0.0115177,0.0100875,0.0121395
0.00935947,0.0123839,0.0132974,0.0110016,0.0112565,0.0110766
0.00867837,0.0105722,0.0108525,0.0105108,0.0122555,0.0125807
0.00945352,0.00988683,0.0136743,0.0117551,0.00975454,0.0105463
0.0113066,0.0133442,0.0140823,0.00855635,0.0102297,0.0121551
0.0124558,0.0133834,0.0150136,0.0167522,0.0215264,0.0279478
0.0091638,0.0123197,0.0121371,0.0100743,0.0101076,0.00975082
0.0109704,0.0137211,0.0143052,0.0121819,0.0147135,0.0119498
0.00764781,0.0102464,0.011431,0.0102192,0.0106239,0.00974013
0.0103425,0.012463,0.0156832,0.0126048,0.0114809,0.0122384
0.0115568,0.0137578,0.0168841,0.0143259,0.0137762,0.0137835
0.0137162,0.0116719,0.0149044,0.0111056,0.0119695,0.0106914
0.0107722,0.0143923,0.0149542,0.0120807,0.00995834,0.0115524
0.00883591,0.00920439,0.012399,0.00941278,0.0113523,0.01194
0.00982488,0.0119778,0.0141921,0.013359,0.0172056,0.0215227
0.0113614,0.0159013,0.0177362,0.0142956,0.0166035,0.0156989
0.00880879,0.0108848,0.0105961,0.0120105,0.00817695,0.00791343
0.0101023,0.0156524,0.0129522,0.010929,0.0146671,0.0135072
0.00859737,0.0134806,0.0131642,0.0119483,0.0110456,0.00958936
0.0109812,0.0107343,0.00972886,0.00700912,0.00830754,0.00761016
0.0105446,0.0155022,0.0211211,0.0165068,0.0168999,0.0227793
0.0101243,0.0115056,0.0132025,0.0103639,0.0128781,0.0148624
0.0110786,0.0137282,0.0138692,0.0121934,0.011753,0.0125567
0.00967871,0.0117835,0.0117543,0.00940824,0.00961496,0.0125086
0.0112414,0.0141714,0.012942,0.0128825,0.0126941,0.0149213
0.00848769,0.011059,0.0131299,0.00974685,0.00834393,0.00894016
0.0135751,0.0168205,0.0189669,0.0142564,0.0175963,0.0142318
0.0092043,0.0113207,0.0135904,0.0104345,0.0101445,0.00978242
0.0111726,0.0134485,0.0180894,0.0116653,0.0171271,0.0151135
0.00946053,0.0119351,0.0119874,0.00881861,0.0106132,0.0121041
0.00976343,0.0145323,0.0152817,0.0114873,0.0111725,0.00861559
0.0118295,0.0104002,0.0144928,0.0145359,0.0163821,0.0174938
0.0088447,0.0115903,0.0132055,0.0105896,0.00944893,0.00871524
0.010355,0.0122093,0.0146396,0.0134674,0.00999372,0.0113951
0.0110593,0.0124251,0.0141389,0.0113262,0.0123128,0.0109822
0.0113534,0.0137155,0.0169956,0.013003,0.0145475,0.0150993
0.0103479,0.0141911,0.0154772,0.0112538,0.0128492,0.0121786
0.0110336,0.0173443,0.0193121,0.0125207,0.0125387,0.0145761
0.0108059,0.00946166,0.0148708,0.0119448,0.010748,0.0141535
0.0121042,0.0131267,0.0199089,0.0169167,0.0141338,0.0134928
0.0109971,0.0122616,0.0195546,0.0148215,0.00803555,0.015512
0.0107489,0.0114662,0.0162136,0.0143778,0.0118258,0.0137196
0.013705,0.0161743,0.0153302,0.0110951,0.0136839,0.0107216
0.00969453,0.00963229,0.0127221,0.013494,0.0140686,0.0123493
0.0115276,0.0153598,0.0191861,0.0165087,0.0141166,0.0164856
0.0115283,0.0140553,0.0159018,0.0160784,0.0196436,0.0183185
0.0109232,0.0113401,0.0129692,0.0101829,0.011535,0.0085256
0.0111935,0.013528,0.0184285,0.0163836,0.0169222,0.0185301
0.00937779,0.0175899,0.0169903,0.0139608,0.0134179,0.017644
0.0114403,0.0112843,0.0133336,0.0117934,0.0149572,0.0120866
0.0105916,0.0105782,0.0181617,0.0190117,0.0164634,0.0199858
0.00991436,0.0118428,0.010516,0.00860832,0.00775039,0.00641846
0.00919807,0.0100426,0.0144644,0.0109386,0.0128564,0.0105771
0.00986095,0.0116437,0.0139631,0.0108114,0.0125301,0.014778
0.01165,0.0154323,0.0155496,0.011309,0.0148595,0.0161775
0.00849329,0.0148183,0.0141073,0.0105162,0.0097091,0.00954113
0.0107739,0.0113085,0.0138613,0.0125172,0.0127337,0.0120058
0.00965701,0.0149641,0.0177982,0.0118871,0.014523,0.0123967
0.010724,0.015742,0.0146981,0.0101592,0.0118668,0.0133699
0.011834,0.00960385,0.00966841,0.00655535,0.00880001,0.00984109
0.00975941,0.0115861,0.0137386,0.00874525,0.00979069,0.0094956
0.00957982,0.0115571,0.0127317,0.00847893,0.010089,0.0141949
0.00918212,0.010426,0.0138329,0.00881205,0.0135241,0.0111424
0.0120249,0.0112284,0.0130873,0.00959689,0.00940483,0.0101471
0.00954988,0.0112246,0.0128454,0.00948452,0.0100694,0.00966299
0.0119527,0.0111723,0.0147235,0.00907795,0.0124206,0.0147967
0.0122677,0.0134056,0.0161906,0.0140195,0.0127225,0.0130513
0.00858679,0.0117116,0.0154561,0.0103633,0.00954631,0.0104028
0.00983904,0.0125984,0.0130608,0.0106843,0.0103297,0.0121046
0.00975205,0.0121204,0.0128891,0.0105355,0.00997385,0.0120956
0.0130561,0.012548,0.0133955,0.0125491,0.0114675,0.0114756
0.0101403,0.0133157,0.0149061,0.0104041,0.0136152,0.0140664
0.0110268,0.0118525,0.0169473,0.0125816,0.0152528,0.0157531
0.00869846,0.0124308,0.0140691,0.0108074,0.00948311,0.00916251
0.0104831,0.0123477,0.0170378,0.0109128,0.0122941,0.0108869
0.00944904,0.0101613,0.0127053,0.0134826,0.014851,0.0183408
0.00968958,0.0122247,0.0145036,0.0126227,0.013713,0.0169011
0.00894755,0.0107695,0.0126583,0.00903818,0.0082304,0.00805912
0.00884646,0.0142119,0.0101295,0.0108395,0.0127127,0.0123303
0.0108291,0.00974765,0.0136121,0.0139522,0.013678,0.0158324
0.00922976,0.0104806,0.00854777,0.0064171,0.00494489,0.00352513
0.0110832,0.0136367,0.0225628,0.0174836,0.014809,0.0134797
0.0100136,0.0135348,0.0175325,0.0139578,0.0132006,0.0160397
0.00891896,0.00972374,0.00609452,0.00366139,0.00396705,0.0030393
0.0109355,0.0174142,0.0170086,0.0156138,0.0163216,0.0229825
0.0099103,0.0139059,0.0154865,0.0107408,0.0139036,0.0136214
0.00945688,0.0141807,0.0155656,0.0154535,0.0129392,0.0147839
0.00905484,0.0154324,0.0171882,0.011153,0.0134799,0.0106692
0.0104709,0.0130668,0.0109188,0.00762802,0.00702491,0.0076041
0.0124617,0.0156567,0.0182946,0.0115974,0.0125881,0.0174899
0.0100015,0.0132381,0.0184966,0.012495,0.0134795,0.0114677
0.012046,0.017126,0.0200946,0.0149722,0.016922,0.0178753
0.0108484,0.0101046,0.0129929,0.00899012,0.00740237,0.00555805
0.0101813,0.0109814,0.0139932,0.0113779,0.0121274,0.011255
0.00966511,0.013908,0.0163783,0.0122934,0.0125991,0.0156244
0.0126999,0.0144721,0.0137618,0.00905072,0.0118473,0.00909985
0.00858683,0.0113558,0.0136217,0.0110227,0.0115879,0.0135347
0.00868283,0.0144728,0.0117972,0.00737673,0.00999202,0.00847233
0.0104276,0.0117495,0.0132216,0.00807898,0.00943806,0.00990331
0.00741738,0.00925343,0.0104378,0.0100817,0.0108032,0.0095446
0.0102381,0.0159213,0.0180667,0.0156146,0.0151472,0.0127456
0.00767767,0.0120672,0.0144149,0.0116367,0.0132444,0.0185697
0.0105861,0.0146486,0.018686,0.0216257,0.0230779,0.0359735
0.0103309,0.0103548,0.0120768,0.00940789,0.0110298,0.0100652
0.0119832,0.0135174,0.0152045,0.0123701,0.0145404,0.0140928
0.0104106,0.0142398,0.0161286,0.0152532,0.0149091,0.0148777
0.00933056,0.00971867,0.0147972,0.010247,0.0119453,0.0136072
0.0109549,0.0124991,0.0129943,0.0111483,0.00936151,0.00978918
0.0110278,0.012358,0.013807,0.00953839,0.0105796,0.0119202
0.0113406,0.0106391,0.0134723,0.0102765,0.013307,0.0124466
0.0104441,0.0105305,0.01602,0.0113216,0.0133515,0.0125179
0.0116607,0.0144965,0.0146847,0.0132658,0.012696,0.0135438
0.0103768,0.0153851,0.0113407,0.00782507,0.00875499,0.0072418
0.0114876,0.0157036,0.0135746,0.0112616,0.0119508,0.00975276
0.0115956,0.0135407,0.0178463,0.0119365,0.0141494,0.0202786
0.0149798,0.0113016,0.0134511,0.0103151,0.0127332,0.0100565
0.00943927,0.0110589,0.00766305,0.00657432,0.00734078,0.00525026
0.0108739,0.0122437,0.0130401,0.0108557,0.0125699,0.011269
0.0103999,0.00926146,0.0111814,0.00948297,0.0103199,0.0107165
0.0119031,0.0138874,0.0185753,0.018907,0.0242814,0.0793767
0.00930349,0.0113436,0.0108647,0.00885062,0.0101604,0.00948217
0.00989857,0.0139896,0.0163512,0.011711,0.0108712,0.0162266
0.0107339,0.0118697,0.0158086,0.0120479,0.0108736,0.0116551
0.010483,0.0136195,0.0122499,0.0104968,0.00875923,0.00787887
0.0119969,0.0147145,0.0184366,0.0154524,0.0176332,0.0179353
0.0103379,0.0131256,0.0135509,0.0099337,0.00729117,0.00824853
0.0105587,0.0121363,0.0145232,0.0105955,0.00909294,0.00975024
0.00954452,0.0123402,0.0117109,0.0111623,0.0118921,0.0152442
0.00907422,0.0122465,0.0114542,0.00894236,0.00800776,0.00825476
0.0085085,0.0111368,0.014531,0.0100629,0.0103221,0.01065
0.00801653,0.0107361,0.0122822,0.00742615,0.00523193,0.00627303
0.0106065,0.0143476,0.0135744,0.0135742,0.0121299,0.0111432
0.0111577,0.0147707,0.0194966,0.0130204,0.0122097,0.0145235
0.0102523,0.0123426,0.0148061,0.00993864,0.0134174,0.0123471
0.0112253,0.0103331,0.0123791,0.0118377,0.0110131,0.00935999
0.00861435,0.01058,0.0141804,0.00951148,0.00926859,0.00887279
0.00850786,0.0140668,0.0170919,0.0133843,0.0143519,0.0148183
0.0135464,0.0123915,0.0148994,0.0121691,0.0142598,0.0132411
0.0120076,0.0178298,0.0179544,0.0118366,0.0138301,0.0132828
0.0094672,0.0118294,0.0140659,0.011823,0.0106405,0.0115449
0.0121607,0.0109644,0.0151596,0.0114117,0.0106174,0.0104884
0.0102953,0.0127792,0.0122935,0.0109433,0.0120091,0.0127628
0.00839806,0.0105679,0.0121085,0.00997712,0.0106735,0.00940671
0.0101244,0.00864596,0.00720846,0.00410861,0.00294255,0.00290663
0.0127573,0.017257,0.0153163,0.0148404,0.0177597,0.0191714
0.00974717,0.0117831,0.0161835,0.0118759,0.0123834,0.0100899
0.00997003,0.0121405,0.0142368,0.0112874,0.0117819,0.0114156
0.0129697,0.0163533,0.015524,0.0107275,0.0114793,0.0128517
0.00862685,0.0144435,0.0177162,0.0124971,0.0147823,0.0126902
0.00968708,0.0145712,0.0180647,0.013006,0.0126418,0.00925853
0.00811755,0.0123349,0.012024,0.0105471,0.0104046,0.010308
0.0119614,0.0157524,0.0181649,0.0140216,0.0164898,0.0182338
0.0105444,0.0118426,0.014451,0.0117007,0.0118117,0.012353
0.0105079,0.0153038,0.0155073,0.0132557,0.0127667,0.0169718
0.00960545,0.0101623,0.0111962,0.0111151,0.00968498,0.0087472
0.0103901,0.0153804,0.0166312,0.0109206,0.014705,0.0118269
0.0119568,0.0119262,0.0138697,0.0134236,0.012426,0.0136691
0.00872894,0.0173763,0.0139512,0.0112235,0.0113024,0.00971541
0.0125671,0.0172537,0.0177703,0.0152449,0.00844407,0.00987038
0.00860348,0.0108155,0.014986,0.0112012,0.0118472,0.0120378
0.0111299,0.0161899,0.0136265,0.0117759,0.0103852,0.0146871
0.0109453,0.0108807,0.0129672,0.00883778,0.00928766,0.00875439
0.0104268,0.01206,0.0124285,0.0091658,0.0117154,0.0100626
0.00897833,0.0134021,0.0162577,0.0125501,0.0161361,0.0136952
0.00801454,0.0123339,0.0128438,0.00844293,0.00800347,0.00685046
0.00853134,0.01671,0.0245762,0.0292537,0.0394278,0.0483207
0.010712,0.0125674,0.0126298,0.0087695,0.0107565,0.00818793
0.0120284,0.0137722,0.0140284,0.0115022,0.012578,0.0124288
0.0108942,0.0135542,0.0121901,0.0148013,0.0103117,0.0159317
0.0113927,0.0140983,0.0176861,0.0124635,0.0129844,0.0135919
0.00992347,0.0123734,0.0120773,0.0100113,0.00803757,0.0112004
0.0125259,0.0130702,0.0139253,0.01104,0.0126789,0.0127501
0.00613525,0.0128777,0.0164607,0.0152957,0.0147473,0.0154987
0.00829036,0.0106976,0.0115373,0.00843923,0.00887622,0.00896638
0.00735513,0.00755024,0.00715733,0.00556105,0.00465369,0.00515469
0.00992884,0.0129464,0.017345,0.00949236,0.00896162,0.0104699
0.00957345,0.0108843,0.0138495,0.00999674,0.0127822,0.0161246
0.0110989,0.0114344,0.0150016,0.00984413,0.012888,0.0121823
0.00920179,0.0133541,0.0135305,0.0113248,0.0128546,0.0192618
0.0110215,0.0112598,0.0132519,0.0130928,0.0139439,0.0108359
0.00838831,0.0124594,0.0120178,0.0108056,0.0090503,0.00638816
0.00841265,0.0152594,0.020428,0.0143474,0.0151444,0.017278
0.0110686,0.0111386,0.0105904,0.00907714,0.0118627,0.0108552
0.0105586,0.0124053,0.0143596,0.0141293,0.0149798,0.0126722
0.0101786,0.0141867,0.0175823,0.015514,0.0193554,0.0205237
0.00915068,0.0133231,0.015586,0.0105652,0.0117616,0.016292
0.0104245,0.0133635,0.0192375,0.0125826,0.0138697,0.0112722
0.0121253,0.0142702,0.0124653,0.0100406,0.00817882,0.0113407
0.0107553,0.013251,0.0164614,0.0173189,0.0153505,0.0169349
0.0127093,0.0148431,0.014382,0.0126434,0.0127399,0.0174288
0.0105008,0.0128814,0.0102174,0.00895082,0.0111599,0.0113726
0.00916553,0.0150753,0.0151811,0.0087205,0.0122783,0.0112354
0.0104441,0.0102384,0.015095,0.0106459,0.011505,0.0135056
0.0114799,0.0111143,0.0141009,0.0130979,0.0140078,0.0157319
0.00950031,0.0116673,0.0125432,0.0104497,0.0104706,0.0114502
0.0119506,0.0171911,0.0200542,0.0143448,0.0167761,0.0183161
0.00927043,0.0124771,0.0142965,0.0121712,0.0102038,0.012472
0.00982504,0.0144093,0.0229404,0.0308944,0.035112,0.0294045
0.0106493,0.0126788,0.0186056,0.013242,0.0146412,0.0140207
0.00959056,0.0127457,0.0174433,0.0132101,0.0154963,0.0190295
0.0109544,0.013514,0.0166843,0.0132197,0.0166285,0.0158806
0.0108757,0.0127421,0.0163743,0.013964,0.0110328,0.0138355
0.0115424,0.0138263,0.0155692,0.0110283,0.00961075,0.0120502
0.0112505,0.0121826,0.0145524,0.0126353,0.0132008,0.0135918
0.0123104,0.0146865,0.0170944,0.0117493,0.0117271,0.0116746
0.0108346,0.0132181,0.0166252,0.0128017,0.0138546,0.0142268
0.0152867,0.0179347,0.0218181,0.0165977,0.0147301,0.0152279
0.0118927,0.0124825,0.0153548,0.00992436,0.0133759,0.010806
0.0116006,0.0120917,0.0173297,0.0137337,0.0159903,0.014233
0.0105713,0.015371,0.0188614,0.0155809,0.0196086,0.0222147
0.0108305,0.0119114,0.0134591,0.00810844,0.0119147,0.0116995
0.0127574,0.0119701,0.0166458,0.0140172,0.0122417,0.0135753
0.00918018,0.0146527,0.0148751,0.0123332,0.0107945,0.0140537
0.01411,0.015904,0.0201436,0.017687,0.02048,0.0273446
0.00723055,0.0115627,0.0107099,0.00925637,0.0115086,0.00922189
0.0091959,0.0125901,0.0142752,0.0127494,0.0136736,0.0137886
0.00872976,0.0149087,0.0130598,0.0105282,0.0121416,0.0123868
0.0104216,0.0095985,0.00908048,0.00786922,0.00952821,0.00852823
0.00965406,0.0166979,0.016727,0.012399,0.0174496,0.0158817
0.0100434,0.0160657,0.0261176,0.0461238,0.0656699,0.0638677
0.0116177,0.012873,0.0152421,0.0108487,0.0100539,0.0120588
0.0104338,0.0137616,0.012274,0.0122165,0.0156763,0.0124814
0.0105875,0.0132256,0.0138355,0.012107,0.0108766,0.0126692
0.00904988,0.0129895,0.0145767,0.00746656,0.00131752,0.00201731
0.00975378,0.016636,0.017895,0.0161845,0.0197543,0.0187496
0.0104488,0.013268,0.0153881,0.0132626,0.014096,0.0162628
0.0110844,0.0159801,0.0210266,0.0227878,0.0263863,0.035023
0.0136661,0.0128948,0.0168292,0.0107812,0.0113764,0.0122379
0.00881693,0.00845259,0.0135912,0.0103293,0.0111851,0.0113574
0.00928014,0.0135764,0.015261,0.0124858,0.0155787,0.0122948
0.0104658,0.0129149,0.0156396,0.0138887,0.0120549,0.0154254
0.0130522,0.00972013,0.0118732,0.0114724,0.0096979,0.00900661
0.010304,0.0127303,0.0155553,0.0141189,0.0118081,0.0121164
0.0109197,0.0138867,0.0173041,0.012783,0.0149009,0.0132842
0.010415,0.0116753,0.0127914,0.00948446,0.00928632,0.00945446
0.0111887,0.0113581,0.0143993,0.0115596,0.013457,0.0111026
0.0105459,0.0113847,0.0164581,0.00912866,0.00919186,0.00913271
0.0092001,0.0136272,0.0148114,0.0121272,0.0105182,0.0125161
0.00882066,0.0143273,0.0151333,0.00965937,0.0125801,0.0134804
0.00989597,0.0137608,0.0155101,0.0128932,0.0109347,0.0128754
0.0108821,0.0118199,0.0135908,0.00843148,0.0108655,0.0111158
0.0104899,0.0165592,0.015433,0.012515,0.0138521,0.0117366
0.00816638,0.0131701,0.0147144,0.0110555,0.0147553,0.0125707
0.0114468,0.013146,0.0144534,0.0124526,0.0127205,0.0103183
0.0110682,0.0084709,0.00664985,0.00550527,0.00379975,0.00615601
0.0112348,0.0154008,0.0200588,0.0159394,0.0147123,0.0131654
0.0112995,0.0114377,0.0136823,0.0135355,0.013405,0.0142079
0.00937516,0.0124225,0.0120668,0.0121451,0.0131804,0.0150206
0.00964057,0.0115095,0.0123294,0.0124419,0.0120921,0.0105107
0.00890199,0.0137605,0.0123828,0.00972256,0.00947461,0.0119337
0.010123,0.0103381,0.013846,0.0111831,0.00719256,0.00927491
0.00963703,0.0113904,0.0131164,0.0107552,0.011126,0.011388
0.0118338,0.0159578,0.0159335,0.0115569,0.0143758,0.0116473
